group,variable,value,datatype,min_val,max_val
NU_IDADE,190001043648,19,int,13.0,77.0
NU_IDADE,190001684765,35,int,13.0,77.0
NU_IDADE,190001684774,18,int,13.0,77.0
NU_IDADE,190001684779,24,int,13.0,77.0
NU_IDADE,190001684793,20,int,13.0,77.0
NU_IDADE,190001684797,18,int,13.0,77.0
NU_IDADE,190001684802,17,int,13.0,77.0
NU_IDADE,190001684803,18,int,13.0,77.0
NU_IDADE,190001684810,21,int,13.0,77.0
NU_IDADE,190001684816,17,int,13.0,77.0
NU_IDADE,190001684830,17,int,13.0,77.0
NU_IDADE,190001684832,33,int,13.0,77.0
NU_IDADE,190001684833,22,int,13.0,77.0
NU_IDADE,190001684834,19,int,13.0,77.0
NU_IDADE,190001684855,24,int,13.0,77.0
NU_IDADE,190001684861,18,int,13.0,77.0
NU_IDADE,190001684865,16,int,13.0,77.0
NU_IDADE,190001684882,17,int,13.0,77.0
NU_IDADE,190001684888,32,int,13.0,77.0
NU_IDADE,190001684900,18,int,13.0,77.0
NU_IDADE,190001684905,19,int,13.0,77.0
NU_IDADE,190001685787,44,int,13.0,77.0
NU_IDADE,190001685859,18,int,13.0,77.0
NU_IDADE,190001685861,19,int,13.0,77.0
NU_IDADE,190001685862,19,int,13.0,77.0
NU_IDADE,190001685864,22,int,13.0,77.0
NU_IDADE,190001685875,26,int,13.0,77.0
NU_IDADE,190001685885,18,int,13.0,77.0
NU_IDADE,190001685886,27,int,13.0,77.0
NU_IDADE,190001685887,25,int,13.0,77.0
NU_IDADE,190001685889,23,int,13.0,77.0
NU_IDADE,190001685898,18,int,13.0,77.0
NU_IDADE,190001685900,18,int,13.0,77.0
NU_IDADE,190001685901,18,int,13.0,77.0
NU_IDADE,190001685915,18,int,13.0,77.0
NU_IDADE,190001685917,19,int,13.0,77.0
NU_IDADE,190001685920,18,int,13.0,77.0
NU_IDADE,190001685923,30,int,13.0,77.0
NU_IDADE,190001685931,26,int,13.0,77.0
NU_IDADE,190001685945,26,int,13.0,77.0
NU_IDADE,190001685946,35,int,13.0,77.0
NU_IDADE,190001685963,23,int,13.0,77.0
NU_IDADE,190001685970,18,int,13.0,77.0
NU_IDADE,190001685983,18,int,13.0,77.0
NU_IDADE,190001686028,19,int,13.0,77.0
NU_IDADE,190001686030,24,int,13.0,77.0
NU_IDADE,190001686041,39,int,13.0,77.0
NU_IDADE,190001686050,17,int,13.0,77.0
NU_IDADE,190001686059,18,int,13.0,77.0
NU_IDADE,190001686063,19,int,13.0,77.0
NU_IDADE,190001686092,20,int,13.0,77.0
NU_IDADE,190001686096,16,int,13.0,77.0
NU_IDADE,190001686118,20,int,13.0,77.0
NU_IDADE,190001686127,21,int,13.0,77.0
NU_IDADE,190001686150,21,int,13.0,77.0
NU_IDADE,190001686159,17,int,13.0,77.0
NU_IDADE,190001686160,25,int,13.0,77.0
NU_IDADE,190001686161,18,int,13.0,77.0
NU_IDADE,190001686167,19,int,13.0,77.0
NU_IDADE,190001686168,17,int,13.0,77.0
NU_IDADE,190001686179,21,int,13.0,77.0
NU_IDADE,190001686184,40,int,13.0,77.0
NU_IDADE,190001686198,22,int,13.0,77.0
NU_IDADE,190001686200,18,int,13.0,77.0
NU_IDADE,190001686222,24,int,13.0,77.0
NU_IDADE,190001686223,22,int,13.0,77.0
NU_IDADE,190001686235,20,int,13.0,77.0
NU_IDADE,190001686236,18,int,13.0,77.0
NU_IDADE,190001686246,24,int,13.0,77.0
NU_IDADE,190001686250,19,int,13.0,77.0
NU_IDADE,190001686270,17,int,13.0,77.0
NU_IDADE,190001686284,21,int,13.0,77.0
NU_IDADE,190001686328,19,int,13.0,77.0
NU_IDADE,190001686352,19,int,13.0,77.0
NU_IDADE,190001686360,24,int,13.0,77.0
